total_timesteps,fps,sil_num_episodes,sil_steps,episode_reward,nupdates,policy_entropy,approxkl,episode_raw_reward,policy_loss,serial_timesteps,time_elapsed,value_loss,clipfrac,sil_valid_samples,best_episode_reward,explained_variance
85032960,2161,0.0,0.0,0.0,10380,2.422169,0.006249448,0.0,-0.011767236,1328640,39443.104197740555,3.9621813e-05,0.04144287,0.0,0.0,-4.586868762969971
85114880,2111,0.0,0.0,0.0,10390,2.415416,0.005095242,0.0,-0.009664757,1329920,39481.12294960022,3.5333658e-05,0.044769287,0.0,0.0,-8.958332061767578
85196800,2229,0.0,0.0,0.0,10400,2.3553379,0.0033609155,0.0,-0.007906246,1331200,39518.185510873795,0.000402752,0.034088135,0.0,0.0,-0.7172713279724121
85278720,2107,0.0,0.0,-1.85,10410,2.6065834,0.0017082852,-6.7,-0.0057394323,1332480,39555.48993039131,0.016238442,0.016357422,0.0,0.0,0.1902400255203247
85360640,2168,0.0,0.0,0.0,10420,2.6412208,0.003731337,0.0,-0.007418479,1333760,39593.713848114014,0.03561933,0.01586914,0.0,0.0,0.48827481269836426
85442560,2184,0.0,0.0,-0.65,10430,2.7250204,0.0034722532,-2.375,-0.007505402,1335040,39632.01679635048,0.0009210681,0.0126953125,0.0,0.0,-3.2612810134887695
85524480,2153,0.0,0.0,-0.025,10440,2.7137537,0.00483883,-2.5,-0.011018655,1336320,39670.090624809265,0.00031772594,0.030517578,0.0,0.0,-3.072220802307129
85606400,2140,0.0,0.0,-0.025,10450,2.6961098,0.003731767,-2.5,-0.0061058113,1337600,39707.49984097481,0.00017747411,0.025390625,0.0,0.0,-7.502237319946289
85688320,2119,0.0,0.0,0.0,10460,2.6818247,0.0044166413,0.0,-0.008675411,1338880,39745.058874845505,0.00013958414,0.035736084,0.0,0.0,-12.02353572845459
85770240,2247,0.0,0.0,0.0,10470,2.7229333,0.0053143417,0.0,-0.0015224393,1340160,39782.51692414284,0.002117555,0.06222534,0.0,0.0,-0.02510058879852295
85852160,2099,0.0,0.0,0.0,10480,2.6785238,0.003268234,0.0,-0.009918361,1341440,39820.12448859215,0.00012655086,0.020446777,0.0,0.0,-10.445952415466309
85934080,2206,0.0,0.0,0.0,10490,2.738468,0.004870304,0.0,-0.009911911,1342720,39857.956620931625,3.267365e-05,0.03677368,0.0,0.0,-5.384157657623291
86016000,2106,0.0,0.0,-0.025,10500,2.6598728,0.0040047728,-2.5,-0.0080281375,1344000,39895.92915010452,0.00019198863,0.011871338,0.0,0.0,-2.3541476726531982
86097920,2159,0.0,0.0,0.0,10510,2.6952329,0.0026575583,0.0,-0.009590191,1345280,39934.659989118576,6.359533e-05,0.01171875,0.0,0.0,-15.193639755249023
86179840,2178,0.0,0.0,-0.025,10520,2.6749578,0.004056466,-2.5,-0.008970711,1346560,39972.54814171791,5.7873487e-05,0.024414062,0.0,0.0,-23.457321166992188
86261760,2167,0.0,0.0,0.0,10530,2.6929162,0.002726929,0.0,-0.009156798,1347840,40010.98137426376,2.9905248e-05,0.013549805,0.0,0.0,-13.909402847290039
86343680,2111,0.0,0.0,0.0,10540,2.6863098,0.004309805,0.0,-0.010192587,1349120,40049.41592788696,6.286148e-05,0.0234375,0.0,0.0,-6.7654852867126465
86425600,2098,0.0,0.0,-0.025,10550,2.5330832,0.0048777377,-2.5,-0.008038348,1350400,40088.04079532623,9.641409e-05,0.025848389,0.0,0.0,-15.422954559326172
86507520,2136,0.0,0.0,0.0,10560,2.7048903,0.003919233,0.0,-0.008429183,1351680,40126.7293510437,2.8274915e-05,0.02532959,0.0,0.0,-8.084141731262207
86589440,2164,0.0,0.0,0.0,10570,2.6001785,0.0029847159,0.0,-0.0038239933,1352960,40165.202521800995,0.0005701822,0.03024292,0.0,0.0,-0.06332063674926758
86671360,2155,0.0,0.0,0.0,10580,2.5288334,0.0052537005,0.0,-0.0078503825,1354240,40203.88881802559,5.840231e-05,0.02029419,0.0,0.0,-5.395025730133057
86753280,2145,0.0,0.0,0.0,10590,2.6602259,0.005426916,0.0,-0.0081685195,1355520,40242.18337249756,3.1787575e-05,0.020111084,0.0,0.0,-6.780873775482178
86835200,2051,0.0,0.0,0.0,10600,2.698408,0.0019903511,0.0,-0.00820785,1356800,40280.91619682312,1.642508e-05,0.010192871,0.0,0.0,-23.919832229614258
86917120,2045,0.0,0.0,0.0,10610,2.7055798,0.0041248854,0.0,-0.010052958,1358080,40319.35362768173,2.1851096e-05,0.01776123,0.0,0.0,-9.053875923156738
86999040,2103,0.0,0.0,0.0,10620,2.6434145,0.0023205604,0.0,-0.009399308,1359360,40358.02735328674,2.560326e-05,0.014404297,0.0,0.0,-4.358232021331787
87080960,2083,0.0,0.0,0.0,10630,2.7192519,0.0016570619,0.0,-0.007411629,1360640,40396.371968984604,1.23035325e-05,0.008270264,0.0,0.0,-13.583732604980469
87162880,2073,0.0,0.0,0.0,10640,2.6898172,0.0032580772,0.0,-0.00859605,1361920,40434.50030899048,1.3913836e-05,0.014221191,0.0,0.0,-25.893665313720703
87244800,2226,0.0,0.0,0.0,10650,2.6947055,0.0039084693,0.0,-0.011042099,1363200,40472.8954308033,2.0859254e-05,0.016174316,0.0,0.0,-10.451196670532227
87326720,2208,0.0,0.0,-0.125,10660,2.5476453,0.0054351967,-12.5,-0.009919234,1364480,40510.538324832916,6.141052e-05,0.030426025,0.0,0.0,-1.0021603107452393
87408640,2158,0.0,0.0,-0.6,10670,2.2452848,0.005702087,-21.525,-0.0068672453,1365760,40547.83994746208,0.050697345,0.050628662,0.0,0.0,0.14857709407806396
87490560,2060,0.0,0.0,0.0,10680,2.7201214,0.0021391693,0.0,-0.009920734,1367040,40586.082372903824,0.0002578633,0.014556885,0.0,0.0,-4.426392555236816
87572480,2112,0.0,0.0,-0.025,10690,2.6639822,0.0035946323,-2.5,-0.011862048,1368320,40623.768814086914,0.00015267161,0.025878906,0.0,0.0,-3.8030271530151367
87654400,2145,0.0,0.0,0.0,10700,2.612474,0.0045722853,0.0,-0.010749449,1369600,40661.881428956985,0.00012333262,0.02557373,0.0,0.0,-7.2303009033203125
87736320,2147,0.0,0.0,0.0,10710,2.5253978,0.0045003095,0.0,-0.010508625,1370880,40699.590757608414,8.350478e-05,0.02999878,0.0,0.0,-5.969810485839844
87818240,2152,0.0,0.0,-0.25,10720,2.5209482,0.0024409443,-3.175,-0.00960787,1372160,40737.08740210533,0.00062480394,0.022033691,0.0,0.0,-3.0598530769348145
87900160,2116,0.0,0.0,-0.25,10730,2.47712,0.0038468156,-3.175,-0.007038007,1373440,40775.34756755829,0.022423645,0.02835083,0.0,0.0,0.1643885374069214
87982080,2146,0.0,0.0,0.0,10740,2.709905,0.0026211953,0.0,-0.0091595715,1374720,40813.99366044998,0.00026473933,0.019104004,0.0,0.0,-2.264737129211426
88064000,2149,0.0,0.0,0.0,10750,2.543508,0.004530133,0.0,-0.010727025,1376000,40852.128821611404,0.00036848767,0.03375244,0.0,0.0,-2.9793994426727295
88145920,2210,0.0,0.0,0.0,10760,2.4207711,0.003901938,0.0,-0.011284111,1377280,40890.42331290245,0.0002982035,0.02670288,0.0,0.0,-3.630302906036377
88227840,2090,0.0,0.0,0.0,10770,2.5216246,0.0037063432,0.0,-0.007840773,1378560,40928.76169729233,0.0002543855,0.03201294,0.0,0.0,-5.20323371887207
88309760,2135,0.0,0.0,0.0,10780,2.6265175,0.002323271,0.0,-0.005056018,1379840,40967.19897699356,0.0006788636,0.021087646,0.0,0.0,-0.322961688041687
88391680,2287,0.0,0.0,0.0,10790,2.740071,0.0031498861,0.0,-0.007962915,1381120,41005.66378903389,8.804457e-05,0.012908936,0.0,0.0,-7.514898300170898
88473600,2124,0.0,0.0,-0.025,10800,2.6052828,0.004802166,-2.5,-0.01023756,1382400,41043.76814985275,0.00012231323,0.024993896,0.0,0.0,-1.9460933208465576
88555520,2149,0.0,0.0,0.0,10810,2.5556166,0.0040948656,0.0,-0.008630066,1383680,41082.3890042305,0.00014667868,0.026977539,0.0,0.0,-1.4110057353973389
88637440,2172,0.0,0.0,-0.2,10820,2.36754,0.0037349672,-3.1,-0.0068095624,1384960,41120.67856001854,0.00073507533,0.024871826,0.0,0.0,-2.1831703186035156
88719360,2192,0.0,0.0,-0.025,10830,2.599797,0.004894999,-2.5,-0.010714584,1386240,41159.01080226898,0.00021005093,0.039154053,0.0,0.0,-0.5298279523849487
88801280,2166,0.0,0.0,-0.225,10840,2.5542383,0.0055324337,-5.625,-0.007185839,1387520,41197.55839300156,0.0001363853,0.020233154,0.0,0.0,-1.5259556770324707
88883200,2098,0.0,0.0,0.0,10850,2.6681113,0.004116024,0.0,-0.007700724,1388800,41236.45664715767,0.02732464,0.03237915,0.0,0.0,0.09037822484970093
88965120,2227,0.0,0.0,0.0,10860,2.6089268,0.0064706616,0.0,-0.009240065,1390080,41273.889637470245,0.00048343829,0.033233643,0.0,0.0,0.47835344076156616
89047040,2176,0.0,0.0,0.0,10870,2.5972435,0.0045598596,0.0,-0.008186706,1391360,41311.76458001137,8.909012e-05,0.028686523,0.0,0.0,-3.700942039489746
89128960,2206,0.0,0.0,0.0,10880,2.6174302,0.0026834789,0.0,-0.010115212,1392640,41349.87065935135,8.7344895e-05,0.017669678,0.0,0.0,-4.4688639640808105
89210880,2105,0.0,0.0,0.0,10890,2.6247993,0.005776177,0.0,-0.010413035,1393920,41387.4103038311,5.1668067e-05,0.057495117,0.0,0.0,-5.166810035705566
89292800,2164,0.0,0.0,0.0,10900,2.6806283,0.0036684608,0.0,-0.007341703,1395200,41425.53348016739,1.552203e-05,0.033233643,0.0,0.0,-13.312028884887695
89374720,2164,0.0,0.0,0.0,10910,2.6440723,0.0033348042,0.0,-0.008070709,1396480,41463.66739797592,5.1418894e-05,0.016906738,0.0,0.0,-4.0952229499816895
89456640,2177,0.0,0.0,0.0,10920,2.4306455,0.0054824445,0.0,-0.008832474,1397760,41501.79228234291,5.2312873e-05,0.03378296,0.0,0.0,-6.4564056396484375
89538560,2100,0.0,0.0,0.0,10930,2.6435776,0.003702238,0.0,-0.0076841377,1399040,41539.980600595474,3.8337294e-05,0.019226074,0.0,0.0,-6.17515754699707
89620480,2122,0.0,0.0,0.0,10940,2.5135627,0.003521153,0.0,-0.010189254,1400320,41578.23601055145,4.1823747e-05,0.024719238,0.0,0.0,-7.795549392700195
89702400,2190,0.0,0.0,0.0,10950,2.6984038,0.0031480102,0.0,-0.0068717063,1401600,41616.435965538025,1.7818991e-05,0.0152282715,0.0,0.0,-2.4486467838287354
89784320,2126,0.0,0.0,0.0,10960,2.5920484,0.0032255286,0.0,-0.009619362,1402880,41654.63501262665,2.9106068e-05,0.020812988,0.0,0.0,-12.902191162109375
89866240,2109,0.0,0.0,-0.05,10970,2.628303,0.0026824258,-5.0,-0.009385795,1404160,41692.676555633545,3.170336e-05,0.018127441,0.0,0.0,-1.1003389358520508
89948160,2197,0.0,0.0,-0.175,10980,2.5126858,0.014146361,-0.65,-0.01136574,1405440,41730.133744716644,0.00017429909,0.030456543,0.0,0.0,0.4816421866416931
90030080,2150,0.0,0.0,-0.05,10990,2.2338567,0.0056506284,-5.0,-0.012570113,1406720,41767.667761325836,7.3801915e-05,0.051208496,0.0,0.0,-1.062880277633667
90112000,2141,0.0,0.0,0.0,11000,2.5483413,0.0049244366,0.0,-0.0107879685,1408000,41806.23644208908,0.00013426106,0.026184082,0.0,0.0,-3.0658369064331055
90193920,2179,0.0,0.0,-0.05,11010,2.6714208,0.0041721417,-5.0,-0.009480256,1409280,41844.541803598404,4.011719e-05,0.02130127,0.0,0.0,-4.106572151184082
90275840,2146,0.0,0.0,0.0,11020,2.6816025,0.0044837133,0.0,-0.011508864,1410560,41882.946920633316,3.293246e-05,0.024505615,0.0,0.0,-0.6439191102981567
90357760,2077,0.0,0.0,0.0,11030,2.6715343,0.0037472288,0.0,-0.010087253,1411840,41921.09536957741,1.9729283e-05,0.025970459,0.0,0.0,-3.6513428688049316
90439680,2195,0.0,0.0,0.0,11040,2.6893568,0.0034999019,0.0,-0.008672495,1413120,41958.615132808685,7.983122e-06,0.015899658,0.0,0.0,-5.594208717346191
90521600,2195,0.0,0.0,0.0,11050,2.6566556,0.004925374,0.0,-0.009729556,1414400,41996.405285835266,1.1646948e-05,0.017242432,0.0,0.0,-12.599064826965332
90603520,2140,0.0,0.0,0.0,11060,2.677175,0.0058339695,0.0,-0.007399508,1415680,42034.60352420807,1.5312204e-05,0.0178833,0.0,0.0,-2.6091978549957275
90685440,2130,0.0,0.0,0.0,11070,2.6915097,0.004228448,0.0,-0.01010361,1416960,42071.28086447716,7.457823e-05,0.021026611,0.0,0.0,0.8296089023351669
90767360,2273,0.0,0.0,0.0,11080,2.6066687,0.004626723,0.0,-0.010988269,1418240,42108.9237139225,2.4635374e-05,0.028533936,0.0,0.0,-0.12200665473937988
90849280,2190,0.0,0.0,0.0,11090,2.6300013,0.0037261364,0.0,-0.01253216,1419520,42146.68508911133,9.6700105e-06,0.020599365,0.0,0.0,-3.181199073791504
90931200,2281,0.0,0.0,0.0,11100,2.710982,0.0040571503,0.0,-0.0070258286,1420800,42184.09089565277,5.3281747e-06,0.023712158,0.0,0.0,-8.222517967224121
91013120,2152,0.0,0.0,0.0,11110,2.3315687,0.006597126,0.0,-0.011703687,1422080,42221.93461179733,1.3167901e-05,0.038879395,0.0,0.0,-7.287079811096191
91095040,2132,0.0,0.0,0.0,11120,2.3627248,0.004926065,0.0,-0.008251866,1423360,42260.26584291458,1.5197173e-05,0.043029785,0.0,0.0,-3.112459659576416
91176960,2129,0.0,0.0,-0.025,11130,2.603758,0.0038596776,-2.5,-0.009107042,1424640,42298.304351091385,8.662216e-06,0.02053833,0.0,0.0,-6.762972354888916
91258880,2151,0.0,0.0,0.0,11140,2.6067567,0.007138321,0.0,-0.008854585,1425920,42336.339833498,1.24663065e-05,0.075164795,0.0,0.0,-1.292496919631958
91340800,2111,0.0,0.0,0.0,11150,2.58808,0.0029674042,0.0,-0.007930852,1427200,42374.48480653763,9.031454e-06,0.013122559,0.0,0.0,-4.40993595123291
91422720,2113,0.0,0.0,0.0,11160,2.6681585,0.003406213,0.0,-0.009953782,1428480,42412.71009016037,2.8597271e-06,0.022735596,0.0,0.0,-11.468292236328125
91504640,2139,0.0,0.0,0.0,11170,2.6695318,0.0033569608,0.0,-0.008751089,1429760,42450.85184431076,2.9475211e-06,0.022064209,0.0,0.0,-12.426278114318848
91586560,2174,0.0,0.0,0.0,11180,2.611005,0.0028365075,0.0,-0.008125138,1431040,42489.52821278572,3.0141514e-06,0.019836426,0.0,0.0,-16.159461975097656
91668480,2105,0.0,0.0,-0.075,11190,2.6801136,0.0023603297,-0.25,-0.009044434,1432320,42528.282727479935,8.9691646e-05,0.015960693,0.0,0.0,-1.1469674110412598
91750400,2210,0.0,0.0,0.0,11200,2.6802237,0.00290102,0.0,-0.0077949283,1433600,42565.993076086044,1.7260794e-05,0.028259277,0.0,0.0,-4.012391090393066
91832320,2133,0.0,0.0,-0.025,11210,2.6778436,0.0033025711,-2.5,-0.008346065,1434880,42603.37524032593,2.2816812e-05,0.013336182,0.0,0.0,-3.2321786880493164
91914240,2155,0.0,0.0,0.0,11220,2.4077442,0.0043579093,0.0,-0.007663786,1436160,42640.94455194473,3.1470205e-05,0.027618408,0.0,0.0,-6.768983364105225
91996160,2157,0.0,0.0,-0.55,11230,2.5216794,0.002511591,-1.9,-0.006176801,1437440,42679.34711265564,0.019470202,0.021240234,0.0,0.0,0.07315444946289062
92078080,2143,0.0,0.0,0.0,11240,2.5896745,0.00351345,0.0,-0.008299933,1438720,42717.700597286224,8.873997e-05,0.017364502,0.0,0.0,-2.4387428760528564
92160000,2141,0.0,0.0,0.0,11250,2.5976963,0.0053201295,0.0,-0.008133398,1440000,42756.22705602646,5.3291886e-05,0.04940796,0.0,0.0,-5.929672718048096
92241920,2102,0.0,0.0,-0.025,11260,2.6546042,0.0037207408,-2.5,-0.009165997,1441280,42793.899715185165,3.717257e-05,0.015319824,0.0,0.0,-4.621584892272949
92323840,2264,0.0,0.0,-0.025,11270,2.6080256,0.007877743,-2.5,-0.0036229983,1442560,42830.66565489769,0.00047323067,0.102874756,0.0,0.0,-0.018533945083618164
92405760,2046,0.0,0.0,-0.025,11280,2.61542,0.003390031,-2.5,-0.006217288,1443840,42869.129276275635,1.18931075e-05,0.01663208,0.0,0.0,-1.8653666973114014
92487680,2210,0.0,0.0,0.0,11290,2.607679,0.00803363,0.0,-0.0074280053,1445120,42906.175527095795,2.033953e-05,0.01550293,0.0,0.0,-7.513400077819824
92569600,2193,0.0,0.0,0.0,11300,2.5616899,0.004226598,0.0,-0.009820013,1446400,42944.43981909752,1.0420381e-05,0.019927979,0.0,0.0,-11.665771484375
92651520,2174,0.0,0.0,0.0,11310,2.7014766,0.0038850226,0.0,-0.0057839537,1447680,42982.66901111603,2.9940102e-06,0.02331543,0.0,0.0,-14.219497680664062
92733440,2098,0.0,0.0,-0.025,11320,2.6650774,0.0048628724,-2.5,-0.0083133355,1448960,43020.7525947094,4.5344505e-06,0.028320312,0.0,0.0,-1.0504937171936035
92815360,2054,0.0,0.0,0.0,11330,2.682152,0.004969602,0.0,-0.0091315685,1450240,43059.24475264549,3.8907665e-06,0.04019165,0.0,0.0,-1.0119082927703857
92897280,2047,0.0,0.0,0.0,11340,2.4551651,0.0027252764,0.0,-0.0081231,1451520,43097.59009361267,4.089322e-06,0.02142334,0.0,0.0,-10.38919448852539
92979200,2152,0.0,0.0,0.0,11350,2.451166,0.0033539955,0.0,-0.008847009,1452800,43135.608182907104,3.0407073e-06,0.02722168,0.0,0.0,-9.029325485229492
93061120,2100,0.0,0.0,0.0,11360,2.509187,0.0040834863,0.0,-0.011105124,1454080,43173.54087638855,8.937968e-05,0.03302002,0.0,0.0,-3.7974233627319336
93143040,2124,0.0,0.0,-0.175,11370,2.7079716,0.0028050258,-0.55,-0.0045047584,1455360,43212.01978826523,0.031292,0.008636475,0.0,0.0,0.13700348138809204
93224960,2181,0.0,0.0,0.0,11380,2.7138224,0.003543866,0.0,-0.008052819,1456640,43249.75217151642,0.0004372588,0.031311035,0.0,0.0,-1.8483331203460693
93306880,2208,0.0,0.0,-0.225,11390,2.726519,0.002731748,-5.6,-0.006801482,1457920,43287.510291576385,0.00030398648,0.014221191,0.0,0.0,-0.6222684383392334
93388800,2139,0.0,0.0,0.0,11400,2.6961343,0.006253642,0.0,-0.0045160768,1459200,43324.894724845886,0.0005271164,0.083343506,0.0,0.0,-0.04602169990539551
93470720,2143,0.0,0.0,-0.025,11410,2.633132,0.0042596636,-2.5,-0.0042150877,1460480,43362.63584947586,0.0005847803,0.046905518,0.0,0.0,-0.10227203369140625
93552640,2129,0.0,0.0,0.0,11420,2.4412348,0.0054453523,0.0,-0.010798877,1461760,43400.435010671616,8.922405e-05,0.034820557,0.0,0.0,-3.4206905364990234
93634560,2142,0.0,0.0,0.0,11430,2.5920615,0.0058601396,0.0,-0.011493125,1463040,43438.30419397354,4.421791e-05,0.03302002,0.0,0.0,-12.949524879455566
93716480,2135,0.0,0.0,0.0,11440,2.580084,0.0065396153,0.0,-0.0029010712,1464320,43476.08685731888,0.0005535378,0.08773804,0.0,0.0,-0.04729664325714111
93798400,2227,0.0,0.0,-0.025,11450,2.4445672,0.004444125,-2.5,-0.009959813,1465600,43513.39099740982,4.4818953e-05,0.032348633,0.0,0.0,-7.3424177169799805
93880320,2121,0.0,0.0,-0.175,11460,2.6134448,0.0068410486,-7.85,-0.01023226,1466880,43551.51391720772,4.1824307e-05,0.045898438,0.0,0.0,-4.808910846710205
93962240,2120,0.0,0.0,0.0,11470,2.5471358,0.0039649135,0.0,-0.011507116,1468160,43589.3248155117,2.471711e-05,0.025054932,0.0,0.0,-4.859923362731934
94044160,2066,0.0,0.0,0.0,11480,2.5886838,0.005340063,0.0,-0.0027176193,1469440,43627.07738637924,0.0005329084,0.05947876,0.0,0.0,-0.02047431468963623
94126080,2281,0.0,0.0,0.0,11490,2.1499841,0.0046800645,0.0,-0.011012566,1470720,43664.23256993294,3.7986978e-05,0.046203613,0.0,0.0,-3.0857152938842773
94208000,2199,0.0,0.0,-0.55,11500,2.2814972,0.004049376,-1.85,-0.010396328,1472000,43701.7360599041,0.0006163405,0.035827637,0.0,0.0,-1.3523643016815186
94289920,2084,0.0,0.0,-0.05,11510,2.73089,0.002961956,-5.0,-0.008542692,1473280,43740.47387766838,5.919156e-05,0.017974854,0.0,0.0,-8.43665599822998
94371840,2190,0.0,0.0,0.0,11520,2.6499922,0.002438288,0.0,-0.009605399,1474560,43778.68589639664,7.690867e-05,0.015380859,0.0,0.0,-8.185422897338867
94453760,2143,0.0,0.0,0.0,11530,2.634292,0.003724706,0.0,-0.009021591,1475840,43816.688287734985,4.6532106e-05,0.02166748,0.0,0.0,-9.560647010803223
94535680,2184,0.0,0.0,0.0,11540,2.637362,0.005022078,0.0,-0.008427437,1477120,43854.68111920357,4.0101564e-05,0.039215088,0.0,0.0,-10.170425415039062
94617600,2092,0.0,0.0,0.0,11550,2.6350548,0.0032040884,0.0,-0.008948993,1478400,43893.238136291504,2.4188546e-05,0.019714355,0.0,0.0,-19.581174850463867
94699520,1890,0.0,0.0,0.0,11560,2.5583296,0.004481212,0.0,-0.010470267,1479680,43933.66947555542,3.6829566e-05,0.033233643,0.0,0.0,-12.84593391418457
94781440,1904,0.0,0.0,0.0,11570,2.348955,0.00404407,0.0,-0.0118153365,1480960,43976.62813973427,3.7778544e-05,0.03250122,0.0,0.0,-8.42746353149414
94863360,1976,0.0,0.0,-0.125,11580,2.1634002,0.0074365847,-0.375,-0.01064291,1482240,44018.76701450348,0.00036000865,0.050354004,0.0,0.0,-3.31972599029541
94945280,1918,0.0,0.0,0.0,11590,2.5787334,0.003792254,0.0,-0.009736237,1483520,44062.01935887337,1.8946968e-05,0.025360107,0.0,0.0,-8.601441383361816
95027200,1879,0.0,0.0,0.0,11600,2.38865,0.0039076344,0.0,-0.0090484,1484800,44105.07643914223,2.4909656e-05,0.026672363,0.0,0.0,-10.547674179077148
95109120,1896,0.0,0.0,0.0,11610,2.3248794,0.004334477,0.0,-0.0098057,1486080,44147.96609997749,3.248041e-05,0.037628174,0.0,0.0,-8.931190490722656
95191040,1936,0.0,0.0,0.0,11620,2.4469664,0.005378853,0.0,-0.009505114,1487360,44190.62929010391,4.186644e-05,0.048858643,0.0,0.0,-4.309478759765625
95272960,1892,0.0,0.0,0.0,11630,2.5092247,0.002714452,0.0,-0.008788636,1488640,44233.44385051727,5.946623e-05,0.020599365,0.0,0.0,-5.190135478973389
95354880,1872,0.0,0.0,-0.375,11640,2.381407,0.009088876,-1.25,-0.006102248,1489920,44275.81543588638,0.043776333,0.033599854,0.0,0.0,0.03093951940536499
95436800,1941,0.0,0.0,-0.225,11650,2.531187,0.002100255,-0.725,-0.004396253,1491200,44318.23780751228,0.029334527,0.009338379,0.0,0.0,0.14868700504302979
95518720,1984,0.0,0.0,0.0,11660,2.2309237,0.0037515017,0.0,-0.009202298,1492480,44360.14369368553,0.0003126401,0.027862549,0.0,0.0,-6.778560638427734
95600640,1898,0.0,0.0,0.0,11670,2.6015356,0.0033564516,0.0,-0.00957942,1493760,44402.90382051468,4.5955527e-05,0.022247314,0.0,0.0,-10.017648696899414
95682560,1971,0.0,0.0,0.0,11680,2.583097,0.003821411,0.0,-0.007912612,1495040,44445.02014422417,5.3044372e-05,0.028198242,0.0,0.0,-8.253121376037598
95764480,1911,0.0,0.0,0.0,11690,2.5869124,0.004684348,0.0,-0.008645195,1496320,44487.2972407341,3.6594352e-05,0.024353027,0.0,0.0,-4.274785041809082
95846400,1902,0.0,0.0,0.0,11700,2.4976974,0.0052848263,0.0,-0.00955786,1497600,44529.65529870987,3.5213987e-05,0.03353882,0.0,0.0,-13.162590980529785
95928320,1949,0.0,0.0,0.0,11710,2.5555189,0.0035212971,0.0,-0.0025670282,1498880,44571.92150402069,0.0010545342,0.042419434,0.0,0.0,0.018743276596069336
96010240,1913,0.0,0.0,-0.05,11720,2.377927,0.003677175,-0.15,-0.008592691,1500160,44614.09337353706,8.48061e-05,0.02520752,0.0,0.0,-2.542635202407837
96092160,1897,0.0,0.0,0.0,11730,2.4950173,0.0031913423,0.0,-0.009189503,1501440,44656.95953774452,2.3799244e-05,0.019714355,0.0,0.0,-6.615908145904541
96174080,1926,0.0,0.0,0.0,11740,2.5347235,0.0033681267,0.0,-0.00904449,1502720,44699.34387922287,1.3364448e-05,0.0178833,0.0,0.0,-8.391319274902344
96256000,1917,0.0,0.0,0.0,11750,2.4686077,0.0042794133,0.0,-0.010518824,1504000,44741.54477071762,2.0807824e-05,0.027740479,0.0,0.0,-4.019665241241455
96337920,2282,0.0,0.0,0.0,11760,2.53483,0.008789123,0.0,-0.003324116,1505280,44781.14131140709,0.0010424897,0.102142334,0.0,0.0,-0.021563291549682617
96419840,2254,0.0,0.0,0.0,11770,2.4049983,0.0047226627,0.0,-0.008040545,1506560,44818.19577670097,2.1743293e-05,0.033599854,0.0,0.0,-7.878950119018555
96501760,2157,0.0,0.0,0.0,11780,2.472805,0.0033245138,0.0,-0.0063837543,1507840,44855.328617572784,8.641844e-06,0.019226074,0.0,0.0,-11.432897567749023
96583680,2219,0.0,0.0,0.0,11790,2.4800296,0.003949017,0.0,-0.007730706,1509120,44892.35248541832,0.00010216656,0.03262329,0.0,0.0,0.24843531847000122
96665600,2128,0.0,0.0,-0.1,11800,2.561754,0.0024998372,-0.25,-0.0035530322,1510400,44929.59022331238,0.0067629027,0.011779785,0.0,0.0,0.24874407052993774
96747520,2113,0.0,0.0,0.0,11810,2.5644362,0.0032097055,0.0,-0.0028110808,1511680,44966.91010713577,0.00057099643,0.032165527,0.0,0.0,-0.08926331996917725
